State	ID	宽	高	方向	方向数	起始角度	角度跨度	大小数	最小大小	最大大小	大小	背景	放置	最大比划密度	最小比划密度	时间	速度	计算时间	绘画时间		边缘检测
Enable	C04T03I01N011	102	77	随机	9	60	60	6	20	26	随机	取自画纸	均匀分布	18	15	50	2	22	28	笔画下面中心	0
Enable	C04T04I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C04T05I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C04T06I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C04T07I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C04T08I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C04T09I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C04T10I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C05T03I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C05T04I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C05T05I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C05T06I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C05T07I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C05T08I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C05T09I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C05T10I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C06T03I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C06T04I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C06T05I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C06T06I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C06T07I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C06T08I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C06T09I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C06T10I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C07T03I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C07T04I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C07T05I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C07T06I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C07T07I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C07T08I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C07T09I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C07T10I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C08T03I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C08T04I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C08T05I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C08T06I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C08T07I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C08T08I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C08T09I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C08T10I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C09T03I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C09T04I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C09T05I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C09T06I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C09T07I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C09T08I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C09T09I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C09T10I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C10T03I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C10T04I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C10T05I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C10T06I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C10T07I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C10T08I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C10T09I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Enable	C10T10I01N011	102	77	随机	9	120	60	6	20	26	随机	取自画纸	均匀分布	18	4	50	2	22	28	笔画下面中心	0
Disable	C04T03I02N000	205	154	适应	14	165	60	4	19.4	23.4	随机	取自画纸	随机	24	12	50	2	22	28	笔画下面平均	0
Enable	C04T04I02N022	205	154	适应	14	165	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C04T05I02N022	205	154	适应	14	165	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C04T06I02N022	205	154	适应	14	165	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C04T07I02N022	205	154	适应	14	165	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C04T08I02N022	205	154	适应	14	165	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C04T09I02N022	205	154	适应	14	165	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C04T10I02N022	205	154	适应	14	165	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C05T03I02N000	205	154	适应	14	156	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C05T04I02N000	205	154	适应	14	156	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C05T05I02N022	205	154	适应	14	156	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C05T06I02N022	205	154	适应	14	156	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C05T07I02N022	205	154	适应	14	156	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C05T08I02N022	205	154	适应	14	156	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C05T09I02N022	205	154	适应	14	156	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C05T10I02N022	205	154	适应	14	156	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C06T03I02N000	205	154	适应	14	150	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C06T04I02N000	205	154	适应	14	150	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C06T05I02N022	205	154	适应	14	150	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C06T06I02N022	205	154	适应	14	150	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C06T07I02N022	205	154	适应	14	150	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C06T08I02N022	205	154	适应	14	150	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C06T09I02N022	205	154	适应	14	150	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C06T10I02N022	205	154	适应	14	150	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C07T03I02N000	205	154	适应	14	145.7142857	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C07T04I02N000	205	154	适应	14	145.7142857	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C07T05I02N000	205	154	适应	14	145.7142857	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C07T06I02N022	205	154	适应	14	145.7142857	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C07T07I02N022	205	154	适应	14	145.7142857	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C07T08I02N022	205	154	适应	14	145.7142857	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C07T09I02N022	205	154	适应	14	145.7142857	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C07T10I02N022	205	154	适应	14	145.7142857	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C08T03I02N000	205	154	适应	14	142.5	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C08T04I02N000	205	154	适应	14	142.5	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C08T05I02N000	205	154	适应	14	142.5	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C08T06I02N022	205	154	适应	14	142.5	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C08T07I02N022	205	154	适应	14	142.5	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C08T08I02N022	205	154	适应	14	142.5	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C08T09I02N022	205	154	适应	14	142.5	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C08T10I02N022	205	154	适应	14	142.5	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C09T03I02N000	205	154	适应	14	140	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C09T04I02N000	205	154	适应	14	140	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C09T05I02N000	205	154	适应	14	140	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C09T06I02N022	205	154	适应	14	140	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C09T07I02N022	205	154	适应	14	140	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C09T08I02N022	205	154	适应	14	140	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C09T09I02N022	205	154	适应	14	140	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C09T10I02N022	205	154	适应	14	140	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C10T03I02N000	205	154	适应	14	138	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C10T04I02N000	205	154	适应	14	138	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C10T05I02N000	205	154	适应	14	138	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C10T06I02N000	205	154	适应	14	138	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Disable	C10T07I02N000	205	154	适应	14	138	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C10T08I02N022	205	154	适应	14	138	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C10T09I02N022	205	154	适应	14	138	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C10T10I02N022	205	154	适应	14	138	180	4	19.4	23.4	随机	取自画纸	均匀分布	24	5	50	8	27	23	笔画下面平均	0
Enable	C04T03I03N022	307	230	适应	19	210	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	0
Enable	C04T04I03N032	307	230	适应	19	210	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	57.77777778
Enable	C04T05I03N032	307	230	适应	19	210	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	43.125
Enable	C04T06I03N032	307	230	适应	19	210	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	33.6
Enable	C04T07I03N032	307	230	适应	19	210	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	26.94444444
Enable	C04T08I03N032	307	230	适应	19	210	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	22.04081633
Enable	C04T09I03N032	307	230	适应	19	210	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	18.28125
Enable	C04T10I03N032	307	230	适应	19	210	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	15.30864198
Enable	C05T03I03N022	307	230	适应	19	192	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	0
Enable	C05T04I03N022	307	230	适应	19	192	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	0
Enable	C05T05I03N032	307	230	适应	19	192	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	43.125
Enable	C05T06I03N032	307	230	适应	19	192	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	33.6
Enable	C05T07I03N032	307	230	适应	19	192	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	26.94444444
Enable	C05T08I03N032	307	230	适应	19	192	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	22.04081633
Enable	C05T09I03N032	307	230	适应	19	192	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	18.28125
Enable	C05T10I03N032	307	230	适应	19	192	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	15.30864198
Disable	C06T03I03N000	307	230	适应	19	180	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Enable	C06T04I03N022	307	230	适应	19	180	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	0
Enable	C06T05I03N032	307	230	适应	19	180	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	43.125
Enable	C06T06I03N032	307	230	适应	19	180	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	33.6
Enable	C06T07I03N032	307	230	适应	19	180	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	26.94444444
Enable	C06T08I03N032	307	230	适应	19	180	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	22.04081633
Enable	C06T09I03N032	307	230	适应	19	180	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	18.28125
Enable	C06T10I03N032	307	230	适应	19	180	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	15.30864198
Disable	C07T03I03N000	307	230	适应	19	171.4285714	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Disable	C07T04I03N000	307	230	适应	19	171.4285714	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Enable	C07T05I03N022	307	230	适应	19	171.4285714	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	0
Enable	C07T06I03N032	307	230	适应	19	171.4285714	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	33.6
Enable	C07T07I03N032	307	230	适应	19	171.4285714	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	26.94444444
Enable	C07T08I03N032	307	230	适应	19	171.4285714	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	22.04081633
Enable	C07T09I03N032	307	230	适应	19	171.4285714	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	18.28125
Enable	C07T10I03N032	307	230	适应	19	171.4285714	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	15.30864198
Disable	C08T03I03N000	307	230	适应	19	165	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Disable	C08T04I03N000	307	230	适应	19	165	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Enable	C08T05I03N022	307	230	适应	19	165	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	0
Disable	C08T06I03N000	307	230	适应	19	165	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Enable	C08T07I03N032	307	230	适应	19	165	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	26.94444444
Enable	C08T08I03N032	307	230	适应	19	165	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	22.04081633
Enable	C08T09I03N032	307	230	适应	19	165	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	18.28125
Enable	C08T10I03N032	307	230	适应	19	165	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	15.30864198
Disable	C09T03I03N000	307	230	适应	19	160	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Disable	C09T04I03N000	307	230	适应	19	160	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Enable	C09T05I03N022	307	230	适应	19	160	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	0
Disable	C09T06I03N000	307	230	适应	19	160	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Enable	C09T07I03N032	307	230	适应	19	160	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	26.94444444
Enable	C09T08I03N032	307	230	适应	19	160	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	22.04081633
Enable	C09T09I03N032	307	230	适应	19	160	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	18.28125
Enable	C09T10I03N032	307	230	适应	19	160	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	15.30864198
Disable	C10T03I03N000	307	230	适应	19	156	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Disable	C10T04I03N000	307	230	适应	19	156	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	0	25	35	笔画下面平均	0
Enable	C10T05I03N022	307	230	适应	19	156	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	0
Enable	C10T06I03N022	307	230	适应	19	156	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	0
Enable	C10T07I03N022	307	230	适应	19	156	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	0
Enable	C10T08I03N032	307	230	适应	19	156	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	22.04081633
Enable	C10T09I03N032	307	230	适应	19	156	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	18.28125
Enable	C10T10I03N032	307	230	适应	19	156	180	3	17.8	20.8	随机	取自画纸	随机	48	13	20	3	25	35	笔画下面平均	15.30864198
Enable	C04T03I04N032	410	307	适应	24	255	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	82.5
Enable	C04T04I04N042	410	307	适应	24	255	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	101.1111111
Enable	C04T05I04N042	410	307	适应	24	255	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	82.5
Enable	C04T06I04N042	410	307	适应	24	255	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	68.4
Enable	C04T07I04N042	410	307	适应	24	255	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	57.77777778
Enable	C04T08I04N042	410	307	适应	24	255	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	49.59183673
Enable	C04T09I04N042	410	307	适应	24	255	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	43.125
Enable	C04T10I04N042	410	307	适应	24	255	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	37.90123457
Disable	C05T03I04N000	410	307	适应	24	228	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Enable	C05T04I04N032	410	307	适应	24	228	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	57.77777778
Enable	C05T05I04N042	410	307	适应	24	228	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	82.5
Enable	C05T06I04N042	410	307	适应	24	228	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	68.4
Enable	C05T07I04N042	410	307	适应	24	228	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	57.77777778
Enable	C05T08I04N042	410	307	适应	24	228	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	49.59183673
Enable	C05T09I04N042	410	307	适应	24	228	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	43.125
Enable	C05T10I04N042	410	307	适应	24	228	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	37.90123457
Enable	C06T03I04N022	410	307	适应	24	210	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	0
Enable	C06T04I04N032	410	307	适应	24	210	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	57.77777778
Disable	C06T05I04N000	410	307	适应	24	210	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Enable	C06T06I04N042	410	307	适应	24	210	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	68.4
Enable	C06T07I04N042	410	307	适应	24	210	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	57.77777778
Enable	C06T08I04N042	410	307	适应	24	210	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	49.59183673
Enable	C06T09I04N042	410	307	适应	24	210	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	43.125
Enable	C06T10I04N042	410	307	适应	24	210	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	37.90123457
Enable	C07T03I04N022	410	307	适应	24	197.1428571	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	0
